time,lat,lon,servingFreq,servingCid,targetFreq,targetCid,1_SCell_freq,1_SCell_cid,2_SCell_freq,2_SCell_cid,3_SCell_freq,3_SCell_cid,NR_freq,NR_cid,config,reports
1629654871.245248,34.02455752,-118.49186851,66786,203,5035,463,None,None,None,None,None,None,None,None,"('5035', '9', 'a5', 'ms320', 'rsrp', 'ms480', 'infinity', -119, -113)","{('5035', '9', 'a5', 'ms320', 'rsrp', 'ms480', 'infinity', -119, -113): [('2021-08-22 17:54:31.186284', '463', '-20.0', '-122', '-16.0', '-107'), ('2021-08-22 17:54:31.186284', '203', '-20.0', '-122', '-18.5', '-111'), ('2021-08-22 17:54:31.226254', '463', '-20.0', '-122', '-14.5', '-106'), ('2021-08-22 17:54:31.226254', '279', '-20.0', '-122', '-16.0', '-108'), ('2021-08-22 17:54:31.226254', '443', '-20.0', '-122', '-17.0', '-108'), ('2021-08-22 17:54:31.226254', '203', '-20.0', '-122', '-20.0', '-112')]}"
1629654872.908075,34.02454624,-118.49185744,5035,463,5035,443,2300,443,1125,443,None,None,None,None,"('5035', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('5035', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-22 17:54:32.767558', '443', '-20.0', '-114', '-15.0', '-108')]}"
1629654875.415476,34.02452063,-118.49183592,5035,443,1125,443,2300,443,5035,443,None,None,None,None,"('1125', '9', 'a5', 'ms320', 'rsrp', 'ms480', 'infinity', -106, -117)","{('1125', '5', 'a5', 'ms100', 'rsrp', 'ms480', 'infinity', -44, -113): [('2021-08-22 17:54:35.266507', '443', '-16.0', '-107', '-13.5', '-111')], ('2300', '9', 'a5', 'ms320', 'rsrp', 'ms480', 'infinity', -106, -117): [('2021-08-22 17:54:35.386363', '443', '-16.5', '-107', '-11.5', '-112')], ('1125', '9', 'a5', 'ms320', 'rsrp', 'ms480', 'infinity', -106, -117): [('2021-08-22 17:54:35.385932', '443', '-16.5', '-107', '-13.5', '-111')]}"
1629654886.908419,34.02438789,-118.49189724,1125,443,1125,480,2300,480,None,None,None,None,None,None,"('1125', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('1125', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-22 17:54:46.865678', '480', '-20.0', '-107', '-13.0', '-101')]}"
1629654915.773315,34.02380148,-118.49256713,1125,480,1125,206,2300,206,5035,43,None,None,None,None,"('1125', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 4.0)","{('1125', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 4.0): [('2021-08-22 17:55:15.107959', '206', '-18.0', '-104', '-15.0', '-98'), ('2021-08-22 17:55:15.586765', '206', '-20.0', '-106', '-18.5', '-102')]}"
1629654945.977554,34.02248027,-118.49121888,1125,206,1125,443,2300,443,5035,443,None,None,None,None,"('1125', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('1125', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-22 17:55:45.925556', '443', '-20.0', '-117', '-18.0', '-110')]}"
1629655002.284275,34.02031897,-118.49056476,1125,443,1125,279,2300,279,5035,279,None,None,None,None,"('1125', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('1125', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-22 17:56:42.065331', '279', '-20.0', '-95', '-14.5', '-85')]}"
1629655107.86839,34.02073069,-118.49282178,1125,279,1125,443,2300,443,5035,443,None,None,None,None,"('1125', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('1125', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-22 17:58:27.845014', '443', '-20.0', '-91', '-14.0', '-88')]}"
1629655144.186969,34.02019428,-118.49377394,1125,443,1125,495,None,None,None,None,None,None,None,None,"('1125', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('1125', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-22 17:59:04.144512', '495', '-20.0', '-102', '-16.5', '-96')]}"
1629655145.379575,34.02019428,-118.49377394,1125,495,1125,206,2300,206,5035,43,None,None,None,None,"('1125', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('1125', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-22 17:59:05.336696', '206', '-16.5', '-97', '-17.0', '-95')]}"
1629655149.171262,34.02019428,-118.49377394,1125,206,1125,443,2300,443,5035,443,None,None,None,None,"('1125', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('1125', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-22 17:59:09.124459', '443', '-20.0', '-98', '-14.5', '-92')]}"
1629655182.607619,34.01883086,-118.49544226,1125,443,1125,495,2300,495,None,None,None,None,None,None,"('1125', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('1125', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-22 17:59:42.564324', '495', '-20.0', '-97', '-13.5', '-91')]}"
1629655222.380009,34.01590833,-118.4927578,66786,206,66786,493,1125,493,None,None,None,None,None,None,"('66786', '3', 'a3', 'ms640', 'rsrp', 'ms480', 'r1', 2.0)","{('66786', '3', 'a3', 'ms640', 'rsrp', 'ms480', 'r1', 2.0): [('2021-08-22 18:00:22.364368', '493', '-20.0', '-106', '-13.5', '-101')], ('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-22 18:00:22.324290', '493', '-20.0', '-106', '-12.5', '-99')]}"
1629655233.45178,34.01508416,-118.49180521,66786,493,66786,206,1125,206,5035,43,None,None,None,None,"('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-22 18:00:32.784308', '206', '-20.0', '-118', '-18.5', '-112'), ('2021-08-22 18:00:33.264429', '206', '-20.0', '-119', '-19.0', '-112')]}"
1629655239.631682,34.01469449,-118.49137425,66786,206,66786,468,1125,468,None,None,None,None,None,None,"('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-22 18:00:39.584192', '468', '-20.0', '-112', '-12.5', '-103')]}"
1629655247.133771,34.01464504,-118.49131098,66786,468,66786,206,1125,206,5035,43,None,None,None,None,"('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-22 18:00:47.064247', '206', '-18.0', '-115', '-17.0', '-111')]}"
1628812252.914007,34.02173594,-118.49496157,66786,482,66786,43,1125,43,5035,43,None,None,126510,203,"('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-12 23:50:52.855678', '43', '-16.0', '-90', '-15.5', '-86')], ('68886', '5', 'a5', 'ms640', 'rsrp', 'ms480', 'r1', -44, -117): [('2021-08-12 23:50:18.058146', '203', '-9.5', '-71', '-16.0', '-105')], ('1125', '6', 'a5', 'ms640', 'rsrp', 'ms480', 'r1', -44, -117): [('2021-08-12 23:50:34.328991', '482', '-8.5', '-71', '-10.0', '-69'), ('2021-08-12 23:50:35.368923', '482', '-8.5', '-70', '-11.0', '-69')]}"
1628812255.274123,34.0218516,-118.49479197,66786,43,66786,482,1125,482,None,None,None,None,None,None,"('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-12 23:50:55.230511', '482', '-20.0', '-93', '-14.0', '-87')]}"
1628812261.939636,34.0220148,-118.49456745,66786,482,66786,43,1125,43,5035,43,None,None,126510,203,"('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-12 23:51:01.485513', '43', '-19.0', '-93', '-14.5', '-90'), ('2021-08-12 23:51:01.645515', '206', '-20.0', '-94', '-13.0', '-87'), ('2021-08-12 23:51:01.645515', '43', '-20.0', '-94', '-18.0', '-92')]}"
1628812272.182938,34.02162499,-118.49397406,66786,43,66786,279,1125,279,5035,279,None,None,126510,234,"('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-12 23:51:12.130759', '279', '-20.0', '-114', '-17.0', '-107')]}"
1628812290.66924,34.02100298,-118.49323436,66786,279,66786,443,1125,443,5035,443,None,None,126510,234,"('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-12 23:51:30.635740', '443', '-20.0', '-105', '-15.5', '-100')]}"
1628812310.919189,34.02053462,-118.49333171,66786,443,66786,279,1125,279,5035,279,None,None,126510,311,"('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-12 23:51:50.880446', '279', '-19.5', '-98', '-12.0', '-91')]}"
1628812313.139483,34.02036953,-118.49353456,66786,279,66786,206,1125,206,5035,43,None,None,126510,62,"('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-12 23:51:53.083313', '206', '-20.0', '-107', '-17.0', '-101')]}"
1628812330.727154,34.02016363,-118.49377511,66786,206,66786,443,1125,443,5035,443,None,None,126510,62,"('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-12 23:52:10.666575', '443', '-19.0', '-103', '-15.0', '-97')]}"
1628812341.111787,34.0199536,-118.49403744,66786,443,66786,495,1125,495,None,None,None,None,None,None,"('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-12 23:52:21.072553', '495', '-17.5', '-93', '-10.5', '-86')]}"
1628812450.557739,34.01748647,-118.49711681,66786,495,66786,293,1125,293,5035,293,None,None,126510,62,"('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-12 23:54:10.498120', '293', '-20.0', '-101', '-18.0', '-96')]}"
1628812513.456957,34.01624636,-118.49868979,66786,293,66786,495,None,None,None,None,None,None,None,None,"('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-12 23:55:13.418890', '495', '-19.0', '-100', '-14.0', '-95')]}"
1628812514.779329,34.01619657,-118.4987497,66786,495,66786,62,1125,62,68886,62,None,None,512190,62,"('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-12 23:55:14.739584', '62', '-18.5', '-103', '-15.5', '-100')]}"
1628812519.406389,34.01589621,-118.49911226,66786,62,66786,399,1125,399,None,None,None,None,None,None,"('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-12 23:55:19.363767', '399', '-20.0', '-106', '-12.0', '-97')]}"
1628812591.621403,34.01527426,-118.49949688,66786,399,66786,122,1125,122,None,None,None,None,None,None,"('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-12 23:56:31.576804', '122', '-16.5', '-95', '-9.0', '-87')]}"
1628812633.946881,34.01456481,-118.49744584,66786,122,66786,62,1125,62,68886,62,None,None,512190,62,"('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-12 23:57:13.896701', '62', '-18.5', '-97', '-12.0', '-90')]}"
1628812757.196988,34.01645379,-118.4951425,66786,494,66786,493,1125,493,None,None,None,None,126510,87,"('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-12 23:59:17.162889', '493', '-19.0', '-92', '-10.0', '-83')]}"
1628812782.554202,34.01788688,-118.4932185,66786,493,66786,496,1125,496,None,None,None,None,126510,311,"('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-12 23:59:42.525605', '496', '-14.0', '-84', '-10.5', '-77')]}"
1628812792.020247,34.01857667,-118.49237306,66786,496,66786,443,1125,443,5035,443,None,None,126510,311,"('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-12 23:59:51.976646', '443', '-11.5', '-80', '-10.0', '-72')]}"
1628812870.379681,34.01935499,-118.49139344,66786,443,66786,279,1125,279,5035,279,None,None,126510,234,"('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-13 00:01:10.335298', '279', '-18.5', '-89', '-11.0', '-84')]}"
1628812919.444144,34.01770137,-118.49041762,66786,279,66786,319,1125,319,5035,319,None,None,126510,234,"('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-13 00:01:59.401623', '319', '-20.0', '-107', '-14.0', '-101')]}"
1628812955.008951,34.01629435,-118.49212927,66786,319,66786,206,1125,206,5035,43,None,None,126510,74,"('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-13 00:02:34.943938', '206', '-20.0', '-108', '-17.0', '-100')]}"
1628812969.812809,34.0161,-118.49236419,66786,206,66786,468,1125,468,None,None,None,None,126510,74,"('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-13 00:02:49.765120', '468', '-20.0', '-108', '-14.5', '-102')]}"
1628813090.952748,34.01367576,-118.49539686,66786,468,66786,190,1125,190,68886,190,None,None,512190,190,"('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-13 00:04:50.904323', '190', '-20.0', '-100', '-12.5', '-93')]}"
1628813106.40683,34.014284,-118.49627166,66786,190,66786,87,1125,87,68886,87,None,None,512190,87,"('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-13 00:05:06.375234', '87', '-20.0', '-76', '-11.0', '-69')]}"
1628813138.816686,34.01478907,-118.49684974,66786,87,66786,62,1125,62,68886,62,None,None,512190,62,None,{}
1628813255.108256,34.01623261,-118.49855378,66786,62,66786,495,1125,495,None,None,None,None,None,None,None,{}
1628813281.986576,34.01724714,-118.49975533,66786,293,66786,96,1125,96,5035,96,None,None,126510,62,"('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-13 00:08:01.953302', '96', '-20.0', '-102', '-13.0', '-93')]}"
1628813298.946602,34.01774486,-118.50036444,66786,96,66786,293,1125,293,5035,293,None,None,None,None,"('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-13 00:08:18.909424', '293', '-20.0', '-103', '-16.0', '-97')]}"
1628813306.009507,34.01818146,-118.50090071,66786,293,66786,96,1125,96,5035,96,None,None,126510,62,"('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-13 00:08:25.946499', '96', '-20.0', '-103', '-13.5', '-94')]}"
1628813349.248836,34.0202237,-118.5032581,66786,96,2300,490,47090,490,47291,490,None,None,None,None,None,"{('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-13 00:09:09.204107', '490', '-14.0', '-101', '-10.0', '-96')]}"
1628813374.77337,34.02099412,-118.50254575,2300,490,2300,96,1125,96,5035,96,None,None,None,None,"('2300', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('2300', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-13 00:09:34.734008', '96', '-14.5', '-85', '-13.0', '-79')]}"
1628813381.148035,34.02122145,-118.50226748,2300,96,2300,489,47090,489,47291,489,None,None,None,None,"('2300', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('2300', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-13 00:09:41.104007', '489', '-16.0', '-96', '-10.5', '-89')]}"
1628813403.112674,34.02163104,-118.50130906,2300,489,2300,96,1125,96,5035,96,None,None,None,None,"('2300', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('2300', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-13 00:10:03.053958', '96', '-20.0', '-103', '-13.5', '-95')]}"
1628813487.875359,34.01995712,-118.49943995,2300,96,66786,43,1125,43,5035,43,None,None,None,None,"('2300', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('2300', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-13 00:11:27.823274', '43', '-20.0', '-100', '-16.0', '-93')]}"
1629157434.245442,34.01764427,-118.49479848,66786,43,66786,206,1125,206,5035,43,None,None,None,None,"('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-16 23:43:54.201263', '206', '-20.0', '-94', '-16.5', '-89')]}"
1629157438.164379,34.01745391,-118.49456531,66786,206,66786,495,1125,495,None,None,None,None,None,None,"('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-16 23:43:58.120934', '495', '-20.0', '-94', '-11.5', '-87')]}"
1629157456.957117,34.0173096,-118.49440196,66786,206,66786,493,1125,493,None,None,None,None,126510,87,"('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-16 23:44:16.909082', '493', '-19.0', '-100', '-12.5', '-96')]}"
1629157514.278931,34.01599578,-118.49284018,66786,493,66786,87,None,None,None,None,None,None,None,None,"('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-16 23:45:14.235849', '87', '-16.0', '-104', '-10.0', '-97')]}"
1629157516.134103,34.01599578,-118.49284018,66786,87,66786,493,1125,493,None,None,None,None,126510,74,"('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-16 23:45:16.069640', '493', '-20.0', '-115', '-18.5', '-111')]}"
1629157519.417692,34.01599578,-118.49284018,66786,493,66786,319,1125,319,5035,319,None,None,126510,74,"('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-16 23:45:19.337912', '319', '-20.0', '-116', '-18.5', '-108'), ('2021-08-16 23:45:19.377865', '319', '-20.0', '-116', '-19.5', '-109'), ('2021-08-16 23:45:19.377865', '206', '-20.0', '-116', '-20.0', '-110')]}"
1629157528.443803,34.01599578,-118.49284018,66786,319,66786,468,None,None,None,None,None,None,None,None,"('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-16 23:45:28.400713', '468', '-20.0', '-111', '-18.0', '-107')]}"
1629157529.831757,34.01599578,-118.49284018,66786,468,66786,319,1125,319,5035,319,None,None,None,None,"('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-16 23:45:29.800846', '319', '-20.0', '-110', '-18.0', '-107')]}"
1629157531.371428,34.01599578,-118.49284018,66786,319,66786,443,1125,443,None,None,None,None,None,None,"('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-16 23:45:31.340718', '443', '-20.0', '-114', '-19.0', '-108')]}"
1629157555.109622,34.01480448,-118.49145044,66786,443,66786,468,1125,468,None,None,None,None,126510,74,"('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-16 23:45:55.080588', '468', '-20.0', '-108', '-12.5', '-101')]}"
1629157748.220615,34.01508345,-118.49721887,66786,190,66786,87,1125,87,68886,87,None,None,512190,87,"('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-16 23:49:08.193015', '87', '-19.0', '-80', '-9.5', '-70')]}"
1629157812.840349,34.01844216,-118.50118404,66786,293,66786,400,1125,400,None,None,None,None,None,None,"('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-16 23:50:12.795670', '400', '-19.0', '-98', '-15.5', '-94')]}"
1629157824.658265,34.01887163,-118.50168821,66786,400,66786,293,1125,293,5035,293,None,None,None,None,"('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-16 23:50:23.309104', '293', '-20.0', '-102', '-16.5', '-93'), ('2021-08-16 23:50:23.629085', '293', '-20.0', '-103', '-15.5', '-91'), ('2021-08-16 23:50:23.629085', '96', '-20.0', '-103', '-20.0', '-95'), ('2021-08-16 23:50:23.989089', '293', '-20.0', '-105', '-15.5', '-91'), ('2021-08-16 23:50:23.989089', '96', '-20.0', '-105', '-19.0', '-94'), ('2021-08-16 23:50:23.989089', '43', '-20.0', '-105', '-19.0', '-96'), ('2021-08-16 23:50:24.469093', '293', '-20.0', '-106', '-18.0', '-94'), ('2021-08-16 23:50:24.469093', '96', '-20.0', '-106', '-19.0', '-95'), ('2021-08-16 23:50:24.469093', '43', '-20.0', '-106', '-19.5', '-96')]}"
1629157826.832792,34.01888297,-118.50170064,66786,293,66786,96,1125,96,None,None,None,None,126510,62,"('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-16 23:50:26.779473', '96', '-20.0', '-102', '-14.0', '-94')]}"
